date,year,temperature,min_temperature,max_temperature,season_year,season,day_in_season
1869-12-05,1869,-5.1,-6.0,,1870,1,5
1869-12-06,1869,-4.3,-6.4,,1870,1,6
1869-12-07,1869,-2.4,-6.3,,1870,1,7
1869-12-08,1869,-0.5,-2.5,,1870,1,8
1869-12-09,1869,2.0,-0.7,,1870,1,9
1869-12-10,1869,0.3,-1.3,,1870,1,10
1869-12-11,1869,-0.1,-1.3,,1870,1,11
1869-12-12,1869,0.1,-2.2,,1870,1,12
1869-12-13,1869,0.6,-0.1,,1870,1,13
1869-12-14,1869,4.3,-0.7,,1870,1,14
1869-12-15,1869,7.8,4.4,,1870,1,15
1869-12-16,1869,5.5,3.4,,1870,1,16
1869-12-17,1869,7.3,4.7,,1870,1,17
1869-12-18,1869,6.7,4.5,,1870,1,18
1869-12-19,1869,12.2,6.7,,1870,1,19
1869-12-20,1869,5.4,3.3,,1870,1,20
1869-12-21,1869,3.2,0.0,,1870,1,21
1869-12-22,1869,1.5,0.6,,1870,1,22
1869-12-23,1869,3.4,1.8,,1870,1,23
1869-12-24,1869,2.3,1.6,,1870,1,24
1869-12-25,1869,0.0,0.5,,1870,1,25
1869-12-26,1869,-4.2,-5.4,,1870,1,26
1869-12-27,1869,-11.2,-13.5,,1870,1,27
1869-12-28,1869,-5.3,-13.5,,1870,1,28
1869-12-29,1869,-8.2,-11.5,,1870,1,29
1869-12-30,1869,-7.8,-12.0,,1870,1,30
1869-12-31,1869,-8.8,-13.0,,1870,1,31
1870-01-01,1870,1.4,-7.9,,1870,1,32
1870-01-02,1870,2.5,1.5,,1870,1,33
1870-01-03,1870,2.3,0.9,,1870,1,34
1870-01-04,1870,1.5,0.9,,1870,1,35
1870-01-05,1870,-1.0,-2.3,,1870,1,36
1870-01-06,1870,0.7,-3.2,,1870,1,37
1870-01-07,1870,6.4,-1.0,,1870,1,38
1870-01-08,1870,11.4,7.0,,1870,1,39
1870-01-09,1870,6.1,4.3,,1870,1,40
1870-01-10,1870,4.3,2.3,,1870,1,41
1870-01-11,1870,1.9,1.0,,1870,1,42
1870-01-12,1870,2.1,0.5,,1870,1,43
1870-01-13,1870,2.1,1.4,,1870,1,44
1870-01-14,1870,3.1,-1.5,,1870,1,45
1870-01-15,1870,6.7,0.6,,1870,1,46
1870-01-16,1870,5.8,4.2,,1870,1,47
1870-01-17,1870,2.2,1.1,,1870,1,48
1870-01-18,1870,0.6,0.1,,1870,1,49
1870-01-19,1870,-1.5,-3.0,,1870,1,50
1870-01-20,1870,-3.4,-3.8,,1870,1,51
1870-01-21,1870,-4.4,-5.3,,1870,1,52
1870-01-22,1870,-4.3,-5.8,,1870,1,53
1870-01-23,1870,-3.6,-5.6,,1870,1,54
1870-01-24,1870,-2.4,-3.6,,1870,1,55
1870-01-25,1870,-3.8,-4.6,,1870,1,56
1870-01-26,1870,-5.9,-9.4,,1870,1,57
1870-01-27,1870,-3.1,-8.6,,1870,1,58
1870-01-28,1870,-5.0,-8.2,,1870,1,59
1870-01-29,1870,-4.2,-8.0,,1870,1,60
1870-01-30,1870,-2.2,-6.7,,1870,1,61
1870-01-31,1870,-0.3,-4.9,,1870,1,62
1870-02-01,1870,1.0,-3.7,,1870,1,63
1870-02-02,1870,2.7,-0.3,,1870,1,64
1870-02-03,1870,1.8,-2.5,,1870,1,65
1870-02-04,1870,-0.3,-4.6,,1870,1,66
1870-02-05,1870,-0.7,-3.6,,1870,1,67
1870-02-06,1870,-2.9,-6.1,,1870,1,68
1870-02-07,1870,-4.4,-6.1,,1870,1,69
1870-02-08,1870,-5.8,-6.9,,1870,1,70
1870-02-09,1870,-5.9,-7.1,,1870,1,71
1870-02-10,1870,-9.0,-9.7,,1870,1,72
1870-02-11,1870,-8.7,-10.0,,1870,1,73
1870-02-12,1870,-9.6,-11.5,,1870,1,74
1870-02-13,1870,-7.6,-10.0,,1870,1,75
1870-02-14,1870,-3.8,-8.2,,1870,1,76
1870-02-15,1870,-3.5,-4.3,,1870,1,77
1870-02-16,1870,-4.2,-5.8,,1870,1,78
1870-02-17,1870,-1.5,-5.1,,1870,1,79
1870-02-18,1870,2.4,-1.5,,1870,1,80
1870-02-19,1870,1.8,0.7,,1870,1,81
1870-02-20,1870,0.6,0.2,,1870,1,82
1870-02-21,1870,0.1,-1.8,,1870,1,83
1870-02-22,1870,-2.2,-4.7,,1870,1,84
1870-02-23,1870,-3.7,-10.1,,1870,1,85
1870-02-24,1870,1.4,-3.2,,1870,1,86
1870-02-25,1870,4.8,2.0,,1870,1,87
1870-02-26,1870,5.1,0.9,,1870,1,88
1870-02-27,1870,6.9,3.2,,1870,1,89
1870-02-28,1870,5.7,2.5,,1870,1,90
1870-03-01,1870,7.3,1.7,,1870,2,1
1870-03-02,1870,8.8,3.9,,1870,2,2
1870-03-03,1870,8.7,3.5,,1870,2,3
1870-03-04,1870,8.7,6.8,,1870,2,4
1870-03-05,1870,6.4,4.9,,1870,2,5
1870-03-06,1870,2.5,1.7,,1870,2,6
1870-03-07,1870,2.0,0.6,,1870,2,7
1870-03-08,1870,2.8,1.1,,1870,2,8
1870-03-09,1870,2.4,-1.2,,1870,2,9
1870-03-10,1870,2.9,1.8,,1870,2,10
1870-03-11,1870,3.7,2.7,,1870,2,11
1870-03-12,1870,2.8,1.2,,1870,2,12
1870-03-13,1870,1.3,-1.3,,1870,2,13
1870-03-14,1870,-0.2,-1.7,,1870,2,14
1870-03-15,1870,0.8,-4.5,,1870,2,15
1870-03-16,1870,4.7,-1.6,,1870,2,16
1870-03-17,1870,9.6,5.0,,1870,2,17
1870-03-18,1870,8.1,6.6,,1870,2,18
1870-03-19,1870,5.1,4.2,,1870,2,19
1870-03-20,1870,3.3,1.0,,1870,2,20
1870-03-21,1870,5.6,1.1,,1870,2,21
1870-03-22,1870,7.0,4.4,,1870,2,22
1870-03-23,1870,-0.2,-1.1,,1870,2,23
1870-03-24,1870,-0.8,-2.0,,1870,2,24
1870-03-25,1870,0.8,-2.3,,1870,2,25
1870-03-26,1870,4.2,-1.4,,1870,2,26
1870-03-27,1870,3.2,0.5,,1870,2,27
1870-03-28,1870,3.3,0.5,,1870,2,28
1870-03-29,1870,2.7,0.7,,1870,2,29
1870-03-30,1870,2.6,1.2,,1870,2,30
1870-03-31,1870,4.4,1.3,,1870,2,31
1870-04-01,1870,4.8,3.5,,1870,2,32
1870-04-02,1870,5.4,0.9,,1870,2,33
1870-04-03,1870,5.4,-0.2,,1870,2,34
1870-04-04,1870,6.3,-0.9,,1870,2,35
1870-04-05,1870,8.4,2.2,,1870,2,36
1870-04-06,1870,10.1,2.2,,1870,2,37
1870-04-07,1870,10.6,3.9,,1870,2,38
1870-04-08,1870,10.1,4.5,,1870,2,39
1870-04-09,1870,11.6,3.6,,1870,2,40
1870-04-10,1870,8.9,7.8,,1870,2,41
1870-04-11,1870,8.7,5.5,,1870,2,42
1870-04-12,1870,7.7,1.1,,1870,2,43
1870-04-13,1870,10.5,1.9,,1870,2,44
1870-04-14,1870,9.9,7.8,,1870,2,45
1870-04-15,1870,8.1,7.1,,1870,2,46
1870-04-16,1870,8.3,5.8,,1870,2,47
1870-04-17,1870,9.6,5.4,,1870,2,48
1870-04-18,1870,9.7,4.1,,1870,2,49
1870-04-19,1870,11.9,4.3,,1870,2,50
1870-04-20,1870,13.9,6.9,,1870,2,51
1870-04-21,1870,14.4,6.3,,1870,2,52
1870-04-22,1870,15.5,7.0,,1870,2,53
1870-04-23,1870,14.7,7.3,,1870,2,54
1870-04-24,1870,12.2,11.3,,1870,2,55
1870-04-25,1870,12.0,6.9,,1870,2,56
1870-04-26,1870,13.9,4.6,,1870,2,57
1870-04-27,1870,9.4,8.5,,1870,2,58
1870-04-28,1870,6.0,3.7,,1870,2,59
1870-04-29,1870,5.3,2.1,,1870,2,60
1870-04-30,1870,7.2,-1.0,,1870,2,61
1870-05-01,1870,11.4,5.4,,1870,2,62
1870-05-02,1870,7.7,5.9,,1870,2,63
1870-05-03,1870,6.8,5.7,,1870,2,64
1870-05-04,1870,5.7,3.0,,1870,2,65
1870-05-05,1870,7.6,-0.3,,1870,2,66
1870-05-06,1870,7.2,3.4,,1870,2,67
1870-05-07,1870,9.8,5.0,,1870,2,68
1870-05-08,1870,11.9,4.5,,1870,2,69
1870-05-09,1870,13.6,6.9,,1870,2,70
1870-05-10,1870,12.1,6.8,,1870,2,71
1870-05-11,1870,13.3,10.4,,1870,2,72
1870-05-12,1870,14.7,9.1,,1870,2,73
1870-05-13,1870,16.4,12.6,,1870,2,74
1870-05-14,1870,15.7,12.4,,1870,2,75
1870-05-15,1870,17.4,10.5,,1870,2,76
1870-05-16,1870,18.8,13.2,,1870,2,77
1870-05-17,1870,17.4,14.5,,1870,2,78
1870-05-18,1870,18.5,12.2,,1870,2,79
1870-05-19,1870,19.9,13.3,,1870,2,80
1870-05-20,1870,21.2,14.0,,1870,2,81
1870-05-21,1870,22.9,14.5,,1870,2,82
1870-05-22,1870,22.0,14.8,,1870,2,83
1870-05-23,1870,19.6,17.1,,1870,2,84
1870-05-24,1870,16.6,12.5,,1870,2,85
1870-05-25,1870,16.5,13.0,,1870,2,86
1870-05-26,1870,12.7,9.5,,1870,2,87
1870-05-27,1870,13.8,6.0,,1870,2,88
1870-05-28,1870,17.0,6.2,,1870,2,89
1870-05-29,1870,18.7,10.5,,1870,2,90
1870-05-30,1870,19.5,12.8,,1870,2,91
1870-05-31,1870,15.1,12.8,,1870,2,92
1870-06-01,1870,15.0,10.3,,1870,3,1
1870-06-02,1870,15.6,12.9,,1870,3,2
1870-06-03,1870,15.5,8.7,,1870,3,3
1870-06-04,1870,18.3,8.7,,1870,3,4
1870-06-05,1870,14.1,12.1,,1870,3,5
1870-06-06,1870,12.9,9.5,,1870,3,6
1870-06-07,1870,14.1,11.3,,1870,3,7
1870-06-08,1870,14.1,11.5,,1870,3,8
1870-06-09,1870,17.9,11.0,,1870,3,9
1870-06-10,1870,17.5,10.5,,1870,3,10
1870-06-11,1870,17.2,15.1,,1870,3,11
1870-06-12,1870,18.2,13.0,,1870,3,12
1870-06-13,1870,19.9,10.6,,1870,3,13
1870-06-14,1870,22.3,14.1,,1870,3,14
1870-06-15,1870,23.0,16.0,,1870,3,15
1870-06-16,1870,22.6,16.0,,1870,3,16
1870-06-17,1870,22.2,16.0,,1870,3,17
1870-06-18,1870,20.9,17.3,,1870,3,18
1870-06-19,1870,21.6,17.0,,1870,3,19
1870-06-20,1870,22.2,14.6,,1870,3,20
1870-06-21,1870,20.5,17.4,,1870,3,21
1870-06-22,1870,21.2,13.0,,1870,3,22
1870-06-23,1870,22.5,14.7,,1870,3,23
1870-06-24,1870,19.2,16.0,,1870,3,24
1870-06-25,1870,14.6,10.5,,1870,3,25
1870-06-26,1870,14.8,10.5,,1870,3,26
1870-06-27,1870,18.3,12.5,,1870,3,27
1870-06-28,1870,17.2,11.0,,1870,3,28
1870-06-29,1870,16.5,8.7,,1870,3,29
1870-06-30,1870,17.5,8.5,,1870,3,30
1870-07-01,1870,18.7,12.3,,1870,3,31
1870-07-02,1870,12.8,11.1,,1870,3,32
1870-07-03,1870,16.4,10.3,,1870,3,33
1870-07-04,1870,18.4,13.1,,1870,3,34
1870-07-05,1870,22.4,16.6,,1870,3,35
1870-07-06,1870,25.9,17.3,,1870,3,36
1870-07-07,1870,25.0,17.8,,1870,3,37
1870-07-08,1870,25.0,18.0,,1870,3,38
1870-07-09,1870,21.5,20.9,,1870,3,39
1870-07-10,1870,25.1,17.9,,1870,3,40
1870-07-11,1870,28.4,19.7,,1870,3,41
1870-07-12,1870,20.7,20.5,,1870,3,42
1870-07-13,1870,18.6,16.9,,1870,3,43
1870-07-14,1870,19.7,15.5,,1870,3,44
1870-07-15,1870,21.5,13.6,,1870,3,45
1870-07-16,1870,23.9,17.2,,1870,3,46
1870-07-17,1870,19.1,16.9,,1870,3,47
1870-07-18,1870,19.6,14.0,,1870,3,48
1870-07-19,1870,20.2,14.5,,1870,3,49
1870-07-20,1870,21.5,12.8,,1870,3,50
1870-07-21,1870,23.5,13.8,,1870,3,51
1870-07-22,1870,23.2,18.0,,1870,3,52
1870-07-23,1870,22.3,15.0,,1870,3,53
1870-07-24,1870,23.7,15.1,,1870,3,54
1870-07-25,1870,26.2,16.0,,1870,3,55
1870-07-26,1870,18.8,16.9,,1870,3,56
1870-07-27,1870,19.4,15.6,,1870,3,57
1870-07-28,1870,18.5,17.1,,1870,3,58
1870-07-29,1870,18.9,15.8,,1870,3,59
1870-07-30,1870,20.2,17.2,,1870,3,60
1870-07-31,1870,20.2,16.8,,1870,3,61
1870-08-01,1870,21.5,18.3,,1870,3,62
1870-08-02,1870,23.4,18.3,,1870,3,63
1870-08-03,1870,19.1,21.1,,1870,3,64
1870-08-04,1870,19.4,18.0,,1870,3,65
1870-08-05,1870,21.5,17.0,,1870,3,66
1870-08-06,1870,18.5,17.9,,1870,3,67
1870-08-07,1870,19.9,18.7,,1870,3,68
1870-08-08,1870,17.9,17.1,,1870,3,69
1870-08-09,1870,16.5,16.0,,1870,3,70
1870-08-10,1870,16.2,16.1,,1870,3,71
1870-08-11,1870,14.3,15.0,,1870,3,72
1870-08-12,1870,20.2,17.1,,1870,3,73
1870-08-13,1870,18.3,16.3,,1870,3,74
1870-08-14,1870,18.3,16.9,,1870,3,75
1870-08-15,1870,18.6,15.9,,1870,3,76
1870-08-16,1870,17.2,13.6,,1870,3,77
1870-08-17,1870,17.2,12.8,,1870,3,78
1870-08-18,1870,16.4,10.4,,1870,3,79
1870-08-19,1870,16.9,13.5,,1870,3,80
1870-08-20,1870,13.5,9.3,,1870,3,81
1870-08-21,1870,11.7,10.1,,1870,3,82
1870-08-22,1870,13.2,8.9,,1870,3,83
1870-08-23,1870,12.6,8.2,,1870,3,84
1870-08-24,1870,15.1,11.6,,1870,3,85
1870-08-25,1870,15.2,12.5,,1870,3,86
1870-08-26,1870,11.1,9.4,,1870,3,87
1870-08-27,1870,11.7,8.4,,1870,3,88
1870-08-28,1870,12.0,6.4,,1870,3,89
1870-08-29,1870,13.6,11.1,,1870,3,90
1870-08-30,1870,11.9,9.2,,1870,3,91
1870-08-31,1870,11.4,5.0,,1870,3,92
1870-09-01,1870,13.0,5.0,,1870,4,1
1870-09-02,1870,15.9,9.9,,1870,4,2
1870-09-03,1870,16.3,14.8,,1870,4,3
1870-09-04,1870,14.8,12.9,,1870,4,4
1870-09-05,1870,15.3,8.9,,1870,4,5
1870-09-06,1870,17.6,13.1,,1870,4,6
1870-09-07,1870,15.9,12.9,,1870,4,7
1870-09-08,1870,13.7,11.0,,1870,4,8
1870-09-09,1870,15.4,9.2,,1870,4,9
1870-09-10,1870,17.9,16.2,,1870,4,10
1870-09-11,1870,15.3,13.4,,1870,4,11
1870-09-12,1870,14.5,12.2,,1870,4,12
1870-09-13,1870,14.3,9.7,,1870,4,13
1870-09-14,1870,13.9,12.4,,1870,4,14
1870-09-15,1870,10.2,8.1,,1870,4,15
1870-09-16,1870,10.1,5.0,,1870,4,16
1870-09-17,1870,9.2,6.5,,1870,4,17
1870-09-18,1870,12.4,7.4,,1870,4,18
1870-09-19,1870,11.8,9.1,,1870,4,19
1870-09-20,1870,11.5,6.8,,1870,4,20
1870-09-21,1870,12.9,6.7,,1870,4,21
1870-09-22,1870,11.4,9.1,,1870,4,22
1870-09-23,1870,11.2,5.7,,1870,4,23
1870-09-24,1870,9.9,5.1,,1870,4,24
1870-09-25,1870,10.9,5.8,,1870,4,25
1870-09-26,1870,10.6,5.2,,1870,4,26
1870-09-27,1870,11.4,6.5,,1870,4,27
1870-09-28,1870,10.8,5.7,,1870,4,28
1870-09-29,1870,10.3,6.5,,1870,4,29
1870-09-30,1870,10.0,4.8,,1870,4,30
1870-10-01,1870,8.9,4.5,,1870,4,31
1870-10-02,1870,9.0,3.8,,1870,4,32
1870-10-03,1870,8.9,3.6,,1870,4,33
1870-10-04,1870,8.9,4.1,,1870,4,34
1870-10-05,1870,9.9,5.1,,1870,4,35
1870-10-06,1870,10.6,6.5,,1870,4,36
1870-10-07,1870,10.2,4.7,,1870,4,37
1870-10-08,1870,16.0,8.3,,1870,4,38
1870-10-09,1870,12.9,11.7,,1870,4,39
1870-10-10,1870,10.1,5.6,,1870,4,40
1870-10-11,1870,4.9,2.4,,1870,4,41
1870-10-12,1870,11.2,0.5,,1870,4,42
1870-10-13,1870,14.3,12.7,,1870,4,43
1870-10-14,1870,12.8,8.6,,1870,4,44
1870-10-15,1870,9.5,8.5,,1870,4,45
1870-10-16,1870,8.2,6.8,,1870,4,46
1870-10-17,1870,9.1,5.9,,1870,4,47
1870-10-18,1870,7.2,5.3,,1870,4,48
1870-10-19,1870,10.1,3.8,,1870,4,49
1870-10-20,1870,8.9,7.2,,1870,4,50
1870-10-21,1870,8.3,7.0,,1870,4,51
1870-10-22,1870,7.7,6.1,,1870,4,52
1870-10-23,1870,11.6,3.8,,1870,4,53
1870-10-24,1870,9.7,8.9,,1870,4,54
1870-10-25,1870,12.2,6.4,,1870,4,55
1870-10-26,1870,11.3,7.9,,1870,4,56
1870-10-27,1870,9.2,6.7,,1870,4,57
1870-10-28,1870,8.2,7.3,,1870,4,58
1870-10-29,1870,9.0,6.9,,1870,4,59
1870-10-30,1870,10.2,8.1,,1870,4,60
1870-10-31,1870,11.3,8.4,,1870,4,61
1870-11-01,1870,6.9,4.9,,1870,4,62
1870-11-02,1870,5.8,4.0,,1870,4,63
1870-11-03,1870,5.2,3.5,,1870,4,64
1870-11-04,1870,4.6,3.6,,1870,4,65
1870-11-05,1870,4.0,2.5,,1870,4,66
1870-11-06,1870,2.9,1.9,,1870,4,67
1870-11-07,1870,1.4,-0.6,,1870,4,68
1870-11-08,1870,1.5,0.5,,1870,4,69
1870-11-09,1870,2.9,1.0,,1870,4,70
1870-11-10,1870,5.1,1.4,,1870,4,71
1870-11-11,1870,3.7,3.1,,1870,4,72
1870-11-12,1870,2.7,1.5,,1870,4,73
1870-11-13,1870,4.4,-0.3,,1870,4,74
1870-11-14,1870,2.7,0.7,,1870,4,75
1870-11-15,1870,6.5,0.7,,1870,4,76
1870-11-16,1870,4.6,4.1,,1870,4,77
1870-11-17,1870,3.4,1.1,,1870,4,78
1870-11-18,1870,3.5,0.4,,1870,4,79
1870-11-19,1870,6.2,3.3,,1870,4,80
1870-11-20,1870,7.7,5.1,,1870,4,81
1870-11-21,1870,7.6,6.5,,1870,4,82
1870-11-22,1870,10.9,5.3,,1870,4,83
1870-11-23,1870,11.7,10.7,,1870,4,84
1870-11-24,1870,8.2,4.5,,1870,4,85
1870-11-25,1870,6.4,3.7,,1870,4,86
1870-11-26,1870,7.7,5.5,,1870,4,87
1870-11-27,1870,7.9,7.0,,1870,4,88
1870-11-28,1870,6.3,5.6,,1870,4,89
1870-11-29,1870,4.9,4.2,,1870,4,90
1870-11-30,1870,2.2,1.6,,1870,4,91
1870-12-01,1870,-1.7,-3.1,,1871,1,1
1870-12-02,1870,-3.2,-4.8,,1871,1,2
1870-12-03,1870,-4.3,-5.2,,1871,1,3
1870-12-04,1870,-8.7,-10.4,,1871,1,4
1870-12-05,1870,-10.9,-12.7,,1871,1,5
1870-12-06,1870,-8.9,-14.0,,1871,1,6
1870-12-07,1870,-8.5,-13.3,,1871,1,7
1870-12-08,1870,-6.1,-9.7,,1871,1,8
1870-12-09,1870,-1.2,-5.3,,1871,1,9
1870-12-10,1870,-7.3,-10.3,,1871,1,10
1870-12-11,1870,-7.4,-14.5,,1871,1,11
1870-12-12,1870,-2.1,-6.8,,1871,1,12
1870-12-13,1870,3.2,0.3,,1871,1,13
1870-12-14,1870,5.5,3.0,,1871,1,14
1870-12-15,1870,9.5,5.4,,1871,1,15
1870-12-16,1870,10.2,8.7,,1871,1,16
1870-12-17,1870,7.2,6.3,,1871,1,17
1870-12-18,1870,6.5,5.2,,1871,1,18
1870-12-19,1870,6.7,5.4,,1871,1,19
1870-12-20,1870,7.1,6.5,,1871,1,20
1870-12-21,1870,-1.8,-5.8,,1871,1,21
1870-12-22,1870,-8.2,-8.7,,1871,1,22
1870-12-23,1870,-11.9,-13.3,,1871,1,23
1870-12-24,1870,-13.9,-14.9,,1871,1,24
1870-12-25,1870,-12.0,-15.8,,1871,1,25
1870-12-26,1870,-8.6,-10.0,,1871,1,26
1870-12-27,1870,-8.2,-9.6,,1871,1,27
1870-12-28,1870,-8.6,-9.3,,1871,1,28
1870-12-29,1870,-7.8,-10.6,,1871,1,29
1870-12-30,1870,-7.7,-8.1,,1871,1,30
1870-12-31,1870,-8.6,-12.7,,1871,1,31
1871-01-01,1871,-9.0,-10.6,,1871,1,32
1871-01-02,1871,-9.5,-13.0,,1871,1,33
1871-01-03,1871,-10.4,-15.5,,1871,1,34
1871-01-04,1871,-8.4,-10.9,,1871,1,35
1871-01-05,1871,-8.1,-9.1,,1871,1,36
1871-01-06,1871,-0.5,-8.1,,1871,1,37
1871-01-07,1871,-1.5,-7.0,,1871,1,38
1871-01-08,1871,0.5,-1.7,,1871,1,39
1871-01-09,1871,-2.2,-4.4,,1871,1,40
1871-01-10,1871,-2.6,-6.5,,1871,1,41
1871-01-11,1871,-4.7,-7.6,,1871,1,42
1871-01-12,1871,-5.0,-6.5,,1871,1,43
1871-01-13,1871,-10.6,-15.4,,1871,1,44
1871-01-14,1871,-11.5,-15.7,,1871,1,45
1871-01-15,1871,-9.9,-15.6,,1871,1,46
1871-01-16,1871,-3.1,-10.0,,1871,1,47
1871-01-17,1871,1.9,-1.3,,1871,1,48
1871-01-18,1871,3.7,1.0,,1871,1,49
1871-01-19,1871,1.8,1.0,,1871,1,50
1871-01-20,1871,1.4,0.7,,1871,1,51
1871-01-21,1871,-1.4,-3.5,,1871,1,52
1871-01-22,1871,-1.1,-2.6,,1871,1,53
1871-01-23,1871,-0.3,-2.4,,1871,1,54
1871-01-24,1871,-3.0,-5.0,,1871,1,55
1871-01-25,1871,-4.3,-6.1,,1871,1,56
1871-01-26,1871,-3.2,-6.2,,1871,1,57
1871-01-27,1871,-2.7,-3.8,,1871,1,58
1871-01-28,1871,-3.6,-4.2,,1871,1,59
1871-01-29,1871,-3.6,-4.3,,1871,1,60
1871-01-30,1871,-3.6,-5.8,,1871,1,61
1871-01-31,1871,-3.7,-6.3,,1871,1,62
1871-02-01,1871,-2.5,-6.5,,1871,1,63
1871-02-02,1871,1.5,-1.9,,1871,1,64
1871-02-03,1871,2.8,-1.1,,1871,1,65
1871-02-04,1871,3.5,2.4,,1871,1,66
1871-02-05,1871,3.3,2.2,,1871,1,67
1871-02-06,1871,8.4,7.9,,1871,1,68
1871-02-07,1871,5.5,4.3,,1871,1,69
1871-02-08,1871,4.4,1.1,,1871,1,70
1871-02-09,1871,5.3,4.5,,1871,1,71
1871-02-10,1871,3.0,1.5,,1871,1,72
1871-02-11,1871,-2.2,-4.1,,1871,1,73
1871-02-12,1871,-4.3,-6.8,,1871,1,74
1871-02-13,1871,-2.0,-5.4,,1871,1,75
1871-02-14,1871,0.8,-2.1,,1871,1,76
1871-02-15,1871,0.4,-0.2,,1871,1,77
1871-02-16,1871,0.3,-1.4,,1871,1,78
1871-02-17,1871,-0.4,-3.8,,1871,1,79
1871-02-18,1871,2.3,-2.3,,1871,1,80
1871-02-19,1871,4.0,1.5,,1871,1,81
1871-02-20,1871,7.1,-0.1,,1871,1,82
1871-02-21,1871,5.0,4.3,,1871,1,83
1871-02-22,1871,2.5,-0.9,,1871,1,84
1871-02-23,1871,0.7,-2.9,,1871,1,85
1871-02-24,1871,3.0,0.4,,1871,1,86
1871-02-25,1871,3.4,-1.4,,1871,1,87
1871-02-26,1871,5.3,0.3,,1871,1,88
1871-02-27,1871,10.1,1.1,,1871,1,89
1871-02-28,1871,12.5,10.0,,1871,1,90
1871-03-01,1871,3.6,1.6,,1871,2,1
1871-03-02,1871,3.2,0.1,,1871,2,2
1871-03-03,1871,3.4,-0.2,,1871,2,3
1871-03-04,1871,5.2,-0.7,,1871,2,4
1871-03-05,1871,6.6,0.7,,1871,2,5
1871-03-06,1871,8.0,1.5,,1871,2,6
1871-03-07,1871,10.0,5.2,,1871,2,7
1871-03-08,1871,9.2,5.9,,1871,2,8
1871-03-09,1871,6.8,5.1,,1871,2,9
1871-03-10,1871,7.4,2.2,,1871,2,10
1871-03-11,1871,6.5,1.5,,1871,2,11
1871-03-12,1871,8.4,1.6,,1871,2,12
1871-03-13,1871,9.7,3.1,,1871,2,13
1871-03-14,1871,9.5,5.1,,1871,2,14
1871-03-15,1871,5.7,3.3,,1871,2,15
1871-03-16,1871,1.0,-0.7,,1871,2,16
1871-03-17,1871,1.1,-0.8,,1871,2,17
1871-03-18,1871,1.2,-2.9,,1871,2,18
1871-03-19,1871,3.4,-0.8,,1871,2,19
1871-03-20,1871,3.3,1.5,,1871,2,20
1871-03-21,1871,5.4,2.7,,1871,2,21
1871-03-22,1871,6.9,4.6,,1871,2,22
1871-03-23,1871,10.7,2.5,,1871,2,23
1871-03-24,1871,9.3,3.9,,1871,2,24
1871-03-25,1871,9.9,3.5,,1871,2,25
1871-03-26,1871,9.3,3.4,,1871,2,26
1871-03-27,1871,10.7,3.0,,1871,2,27
1871-03-28,1871,3.4,1.7,,1871,2,28
1871-03-29,1871,2.5,-2.9,,1871,2,29
1871-03-30,1871,2.2,-0.7,,1871,2,30
1871-03-31,1871,2.2,-3.5,,1871,2,31
1871-04-01,1871,4.2,0.8,,1871,2,32
1871-04-02,1871,5.3,2.3,,1871,2,33
1871-04-03,1871,6.9,3.7,,1871,2,34
1871-04-04,1871,5.5,3.3,,1871,2,35
1871-04-05,1871,5.9,2.6,,1871,2,36
1871-04-06,1871,6.3,0.2,,1871,2,37
1871-04-07,1871,8.4,4.3,,1871,2,38
1871-04-08,1871,9.9,2.2,,1871,2,39
1871-04-09,1871,10.4,4.3,,1871,2,40
1871-04-10,1871,9.9,8.0,,1871,2,41
1871-04-11,1871,7.9,5.3,,1871,2,42
1871-04-12,1871,12.6,4.0,,1871,2,43
1871-04-13,1871,14.4,11.3,,1871,2,44
1871-04-14,1871,13.7,10.8,,1871,2,45
1871-04-15,1871,12.7,10.4,,1871,2,46
1871-04-16,1871,13.5,9.8,,1871,2,47
1871-04-17,1871,12.9,11.2,,1871,2,48
1871-04-18,1871,12.6,8.8,,1871,2,49
1871-04-19,1871,15.2,12.3,,1871,2,50
1871-04-20,1871,10.7,8.5,,1871,2,51
1871-04-21,1871,11.4,9.7,,1871,2,52
1871-04-22,1871,13.2,8.8,,1871,2,53
1871-04-23,1871,12.3,11.7,,1871,2,54
1871-04-24,1871,10.9,8.8,,1871,2,55
1871-04-25,1871,10.5,7.0,,1871,2,56
1871-04-26,1871,11.1,4.0,,1871,2,57
1871-04-27,1871,9.9,7.9,,1871,2,58
1871-04-28,1871,10.4,7.7,,1871,2,59
1871-04-29,1871,13.4,6.6,,1871,2,60
1871-04-30,1871,11.2,9.3,,1871,2,61
1871-05-01,1871,8.7,6.1,,1871,2,62
1871-05-02,1871,9.6,3.6,,1871,2,63
1871-05-03,1871,12.4,6.4,,1871,2,64
1871-05-04,1871,10.7,9.4,,1871,2,65
1871-05-05,1871,9.2,5.9,,1871,2,66
1871-05-06,1871,10.1,2.5,,1871,2,67
1871-05-07,1871,10.2,5.0,,1871,2,68
1871-05-08,1871,11.4,4.0,,1871,2,69
1871-05-09,1871,11.0,7.4,,1871,2,70
1871-05-10,1871,9.9,3.7,,1871,2,71
1871-05-11,1871,10.3,2.0,,1871,2,72
1871-05-12,1871,13.2,3.4,,1871,2,73
1871-05-13,1871,11.6,6.0,,1871,2,74
1871-05-14,1871,11.9,4.8,,1871,2,75
1871-05-15,1871,11.0,6.1,,1871,2,76
